issue_area,item_id,source,item_name,treaty_type,treaty_open_year,source_url
trade,desta_1028,DESTA,Liechtenstein UK,1,NA,NA
trade,desta_1028a,DESTA,Liechtenstein UK (consolidated),1,2019,NA
trade,desta_1029,DESTA,Morocco UK,1,NA,NA
trade,desta_1029a,DESTA,Morocco UK (consolidated),1,2019,NA
trade,desta_1030,DESTA,New Zealand UK,1,2022,NA
trade,desta_1031,DESTA,Pacific States UK,3,2019,NA
trade,desta_1031+1,DESTA,Pacific States UK Samoa accession,5,2020,NA
trade,desta_1031+2,DESTA,Pacific States UK Solomon Islands accession,5,2020,NA
trade,desta_1032,DESTA,Switzerland UK,1,NA,NA
trade,desta_1032a,DESTA,Switzerland UK (consolidated),1,2019,NA
trade,desta_1033,DESTA,Tunisia UK,1,NA,NA
trade,desta_1033a,DESTA,Tunisia UK (consolidated),1,2019,NA
trade,desta_1035,DESTA,Eastern and Southern African States UK,3,2019,NA
trade,desta_1036,DESTA,CARIFORUM UK,3,2019,NA
trade,desta_1036+1,DESTA,CARIFORUM UK Suriname accession,6,2021,NA
trade,desta_1037,DESTA,Southern African Customs Union Mozambique (SACUM) UK,3,2019,NA
trade,desta_1038,DESTA,Brazil Paraguay,1,NA,NA
trade,desta_1038a,DESTA,Brazil Paraguay (consolidated),1,2020,NA
trade,desta_104,DESTA,Belarus Kazakhstan Russia,2,2009,NA
trade,desta_1040+1,DESTA,Eurasian Economic Union (EAEU) Armenia accession,5,2014,NA
trade,desta_1040+2,DESTA,Eurasian Economic Union (EAEU) Kyrgyzstan accession,5,2014,NA
trade,desta_1041,DESTA,EFTA Turkey,3,2018,NA
trade,desta_1042,DESTA,Kenya US,1,NA,NA
trade,desta_1043,DESTA,Paraguay Taiwan,1,2017,NA
trade,desta_1044,DESTA,Regional Comprehensive Economic Partnership (RCEP),2,2020,NA
trade,desta_1045,DESTA,Colombia Mexico,1,NA,NA
trade,desta_1046,DESTA,EC UK,3,2020,NA
trade,desta_1048,DESTA,Turkey UK,1,2020,NA
trade,desta_1049,DESTA,Japan UK,1,2020,NA
trade,desta_105,DESTA,Belarus Kyrgyzstan,1,1999,NA
trade,desta_1050,DESTA,Egypt UK,1,NA,NA
trade,desta_1050a,DESTA,Egypt UK (consolidated),1,2019,NA
trade,desta_1051,DESTA,Cote d'Ivoire UK,1,2020,NA
trade,desta_1052,DESTA,Kenya UK,1,2020,NA
trade,desta_1053,DESTA,Moldova UK,1,2020,NA
trade,desta_1054,DESTA,Macedonia UK,1,NA,NA
trade,desta_1054a,DESTA,Macedonia UK (consolidated),1,2020,NA
trade,desta_1055,DESTA,Singapore UK,1,NA,NA
trade,desta_1055a,DESTA,Singapore UK (consolidated),1,2020,NA
trade,desta_1056,DESTA,UK Ukraine,1,2020,NA
trade,desta_1057,DESTA,UK Vietnam,1,NA,NA
trade,desta_1057a,DESTA,UK Vietnam (consolidated),1,2020,NA
trade,desta_1058,DESTA,Cameroon UK,1,2020,NA
trade,desta_1059,DESTA,Canada UK,1,NA,NA
trade,desta_1059a,DESTA,Canada UK (consolidated),1,2020,NA
trade,desta_106,DESTA,Belarus Moldova,1,1993,NA
trade,desta_1060,DESTA,Mexico UK,1,NA,NA
trade,desta_1060a,DESTA,Mexico UK (consolidated),1,2020,NA
trade,desta_1061,DESTA,Israel Ukraine,1,2019,NA
trade,desta_1062,DESTA,Eastern and Southern Africa States (ESA) EC Interim EPA,4,2009,NA
trade,desta_1062+1,DESTA,Eastern and Southern Africa States (ESA) EC Interim EPA Croatia accession,6,2011,NA
trade,desta_1062+2,DESTA,Eastern and Southern Africa States (ESA) EC Interim EPA Comoros accession,5,2017,NA
trade,desta_1063,DESTA,Association of Southeast Asian Nations (ASEAN) Hong Kong,3,2018,NA
trade,desta_1064,DESTA,Ecuador Guatemala,1,2011,NA
trade,desta_1065,DESTA,Canada Israel Protocol,1,NA,NA
trade,desta_1066,DESTA,Ghana UK,1,2021,NA
trade,desta_1067,DESTA,Albania UK,1,2021,NA
trade,desta_1068,DESTA,El Salvador Panama Protocol,1,NA,NA
trade,desta_1068a,DESTA,El Salvador Panama (consolidated),1,1976,NA
trade,desta_1069,DESTA,El Salvador Panama Protocol,1,NA,NA
trade,desta_1069a,DESTA,El Salvador Panama Protocol (consolidated),1,1986,NA
trade,desta_107,DESTA,Belarus Russia,1,1992,NA
trade,desta_1070,DESTA,Colombia MERCOSUR Services,3,NA,NA
trade,desta_1070a,DESTA,Colombia MERCOSUR (consolidated),3,2018,NA
trade,desta_1071,DESTA,Namibia Zimbabwe Protocol,1,NA,NA
trade,desta_1072,DESTA,Cambodia Korea,1,2021,NA
trade,desta_1073,DESTA,Brazil Chile,1,2018,NA
trade,desta_1074,DESTA,Chile China Protocol,1,NA,NA
trade,desta_1075,DESTA,Canada Chile Protocol,1,NA,NA
trade,desta_1076,DESTA,Israel Korea,1,2021,NA
trade,desta_1077,DESTA,Cambodia India,1,NA,NA
trade,desta_1078,DESTA,Serbia UK,1,2021,NA
trade,desta_1079,DESTA,Group of Three Protocol,1,NA,NA
trade,desta_1079a,DESTA,Group of Three (consolidated),1,2010,NA
trade,desta_108,DESTA,Belarus Russia,1,1995,NA
trade,desta_108+1,DESTA,Belarus Russia CU Kazakhstan accession,5,1996,NA
trade,desta_108+2,DESTA,Belarus Russia Kazakhstan CU Kyrgyzstan accession,5,1996,NA
trade,desta_108+3,DESTA,Belarus Russia Kazakhstan Kyrgyzstan CU Tajikistan accession,5,1998,NA
trade,desta_1080,DESTA,Chile Ecuador,1,2020,NA
trade,desta_1081,DESTA,Australia UK,1,1957,NA
trade,desta_1082,DESTA,Iceland Liechtenstein Norway UK,3,2021,NA
trade,desta_1085,DESTA,Indonesia UAE,1,2023,NA
trade,desta_1088,DESTA,Pacific Alliance Singapore,3,2022,NA
trade,desta_1089,DESTA,Kosovo Turkey,1,2013,NA
trade,desta_109,DESTA,Belarus Russia (Union State),1,1999,NA
trade,desta_1090,DESTA,Chile Paraguay,1,2021,NA
trade,desta_1091,DESTA,Cambodia China,1,NA,NA
trade,desta_1092,DESTA,India UAE,1,2022,NA
trade,desta_1093,DESTA,Singapore UK Digital Economy Agreement,1,NA,NA
trade,desta_1093a,DESTA,Singapore UK Digital Economy Agreement (consolidated),1,2022,NA
trade,desta_1094,DESTA,Guatemala Israel,NA,NA,NA
trade,desta_1095,DESTA,Japan US,1,2019,NA
trade,desta_1096,DESTA,Israel UAE,1,2022,NA
trade,desta_1097,DESTA,Faroe Islands Turkey,1,2014,NA
trade,desta_1098,DESTA,Pakistan Uzbekistan,1,2022,NA
trade,desta_11,DESTA,Albania Macedonia,1,2002,NA
trade,desta_1100,DESTA,Turkey Venezuela,1,2018,NA
trade,desta_1101,DESTA,Lebanon Turkey,1,2010,NA
trade,desta_1102,DESTA,EFTA Moldova,3,2023,NA
trade,desta_1105,DESTA,Korea Philippines,1,2023,NA
trade,desta_1106,DESTA,Turkey UAE,1,2023,NA
trade,desta_1108,DESTA,China Pakistan,1,NA,NA
trade,desta_1108a,DESTA,China Pakistan (consolidated),1,2019,NA
trade,desta_1109,DESTA,China New Zealand,1,NA,NA
trade,desta_1110,DESTA,African Continental Free Trade Area (AfCFTA),4,NA,NA
trade,desta_1111,DESTA,Association�of�Southeast�Asian�Nations�(ASEAN)�Australia�New�Zealand�FTA�(AANZFTA),4,NA,NA
trade,desta_1111a,DESTA,Association�of�Southeast�Asian�Nations�(ASEAN)�Australia�New�Zealand�FTA�(AANZFTA) (consolidated),4,2023,NA
trade,desta_1112,DESTA,Canada Ukraine,1,NA,NA
trade,desta_1113,DESTA,EC Ghana,3,NA,NA
trade,desta_1114a,DESTA,Australia Singapore (consolidated),1,2016,NA
trade,desta_1115,DESTA,Canada Ecuador,1,2025,NA
trade,desta_1116,DESTA,EFTA Kosovo,3,2025,NA
trade,desta_1117,DESTA,Israel Vietnam,1,2023,NA
trade,desta_1118,DESTA,Australia UAE,1,2024,NA
trade,desta_1119,DESTA,Canada Indonesia,1,2024,NA
trade,desta_112,DESTA,Belarus Serbia,1,2009,NA
trade,desta_1120,DESTA,UAE Ukraine,1,2024,NA
trade,desta_1121,DESTA,Turkmenistan Uzbekistan Protocol,1,NA,NA
trade,desta_1121a,DESTA,Turkmenistan Uzbekistan (consolidated),1,2025,NA
trade,desta_1122,DESTA,Central African Republic UAE,1,2025,NA
trade,desta_1123,DESTA,EFTA Ukraine Protocol,3,NA,NA
trade,desta_1124,DESTA,Kenya UAE,1,2025,NA
trade,desta_1125,DESTA,Colombia UAE,1,2024,NA
trade,desta_1126,DESTA,Costa Rica UAE,1,2024,NA
trade,desta_1127,DESTA,Chile Mexico Protocol,1,NA,NA
trade,desta_1128,DESTA,Chile EFTA Protocol,3,NA,NA
trade,desta_1128a,DESTA,Chile EFTA (consolidated),3,2024,NA
trade,desta_1129,DESTA,Serbia UAE,1,2024,NA
trade,desta_113,DESTA,Belarus Tajikistan,1,1998,NA
trade,desta_1130,DESTA,Egypt Serbia,1,2024,NA
trade,desta_1131,DESTA,Georgia UAE,1,2023,NA
trade,desta_1132,DESTA,Mauritius UAE,1,2024,NA
trade,desta_1133,DESTA,Sri Lanka Thailand,1,2024,NA
trade,desta_1134,DESTA,Hong Kong Peru,1,2024,NA
trade,desta_1135,DESTA,Cambodia UAE,1,2023,NA
trade,desta_1136,DESTA,New Zealand UAE,1,2025,NA
trade,desta_1137,DESTA,India UK,1,2025,NA
trade,desta_1139,DESTA,Chile EC,3,2025,NA
trade,desta_114,DESTA,Belarus Ukraine,1,1992,NA
trade,desta_1140,DESTA,Chile UAE,1,2024,NA
trade,desta_1141,DESTA,China Peru Protocol,1,NA,NA
trade,desta_1141a,DESTA,China Peru (consolidated),1,2024,NA
trade,desta_1142,DESTA,Japan US Digital Trade Agreement Protocol,1,NA,NA
trade,desta_1142a,DESTA,Japan US Digital Trade Agreement (consolidated),1,2019,NA
trade,desta_1143,DESTA,Gulf Cooperation Council (GCC) Turkey,3,NA,NA
trade,desta_1144,DESTA,EC Philippines,3,NA,NA
trade,desta_1145,DESTA,Bangladesh Japan,1,NA,NA
trade,desta_1146,DESTA,Korea Thailand,1,NA,NA
trade,desta_1147,DESTA,Gulf Cooperation Council (GCC) Indonesia,3,NA,NA
trade,desta_1148,DESTA,Japan UAE,1,NA,NA
trade,desta_1149,DESTA,Canada Philippines,1,NA,NA
trade,desta_115,DESTA,Belize Guatemala,1,2006,NA
trade,desta_1150,DESTA,India New Zealand,1,NA,NA
trade,desta_1151,DESTA,El Salvador MERCOSUR,3,NA,NA
trade,desta_116,DESTA,Bhutan India,1,2006,NA
trade,desta_117,DESTA,Bhutan India,1,1972,NA
trade,desta_118,DESTA,Bolivia Brazil,1,1994,NA
trade,desta_119,DESTA,Bolivia Chile,1,1993,NA
trade,desta_120,DESTA,Bolivia Cuba,1,1995,NA
trade,desta_121,DESTA,Bolivia Cuba,1,2000,NA
trade,desta_122,DESTA,Bolivia MERCOSUR,3,1995,NA
trade,desta_123,DESTA,Bolivia MERCOSUR,3,1996,NA
trade,desta_123+1,DESTA,Bolivia MERCOSUR Venezuela accession,6,2006,NA
trade,desta_124,DESTA,Bolivia Mexico,1,1994,NA
trade,desta_125,DESTA,Bolivia Paraguay,1,1994,NA
trade,desta_126,DESTA,Bolivia Uruguay,1,1991,NA
trade,desta_128,DESTA,Bosnia and Herzegovina Bulgaria,1,2003,NA
trade,desta_129,DESTA,Bosnia and Herzegovina Croatia,1,2000,NA
trade,desta_130,DESTA,Bosnia and Herzegovina EC SAA,3,2008,NA
trade,desta_130_1,DESTA,Bosnia and Herzegovina EC SAA withdrawal UK,7,NA,NA
trade,desta_131,DESTA,Bosnia and Herzegovina Macedonia,1,2002,NA
trade,desta_132,DESTA,Bosnia and Herzegovina Moldova,1,2002,NA
trade,desta_133,DESTA,Bosnia and Herzegovina Romania,1,2003,NA
trade,desta_134,DESTA,Bosnia and Herzegovina Serbia and Montenegro,1,2002,NA
trade,desta_135,DESTA,Bosnia and Herzegovina Slovenia,1,2001,NA
trade,desta_136,DESTA,Bosnia and Herzegovina Turkey,1,2002,NA
trade,desta_137,DESTA,Botswana Zimbabwe,1,1988,NA
trade,desta_138,DESTA,Brazil Cuba,1,1989,NA
trade,desta_139,DESTA,Brazil Cuba,1,1999,NA
trade,desta_14,DESTA,Albania Serbia,1,2003,NA
trade,desta_140,DESTA,Brazil Guyana,1,2001,NA
trade,desta_142,DESTA,Brazil Peru,1,1993,NA
trade,desta_143,DESTA,Brazil Suriname,1,2005,NA
trade,desta_144,DESTA,Brazil Uruguay,1,1986,NA
trade,desta_145,DESTA,Brazil Venezuela,1,1994,NA
trade,desta_146,DESTA,Brunei Japan,1,2007,NA
trade,desta_147,DESTA,Bulgaria Czech Republic,1,1995,NA
trade,desta_148,DESTA,Bulgaria EC,3,1993,NA
trade,desta_148+1,DESTA,Bulgaria EC Austria Finland Sweden accession,6,1994,NA
trade,desta_148+2,DESTA,Bulgaria EC Cyprus Czech Republic Estonia Hungary Latvia Lithuania Malta Poland Slovakia Slovenia accession,6,2003,NA
trade,desta_149,DESTA,Bulgaria EFTA,3,1993,NA
trade,desta_149_1,DESTA,Bulgaria EFTA withdrawal Austria Finland Sweden,7,NA,NA
