country_name,treaty_id,treaty_name,action_type,action_date,signature_date,treaty_open_year,mtdsg_no,source_url
Ghana,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2011-06-14,1996-10-03,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Greece,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1999-04-21,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Grenada,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1998-08-19,1996-10-10,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Guatemala,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2012-01-12,1999-09-20,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Guinea,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2011-09-22,1996-10-03,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Guinea-Bissau,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2013-09-24,1997-04-11,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Guyana,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2001-03-07,2000-09-07,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Haiti,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2005-12-01,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Holy See,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2001-07-18,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Honduras,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2003-10-30,1996-09-25,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Hungary,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1999-07-13,1996-09-25,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Iceland,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2000-06-26,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Indonesia,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2012-02-06,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Iran (Islamic Republic of),ctbt,Comprehensive Nuclear-Test-Ban Treaty,,,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Iraq,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2013-09-26,2008-08-19,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Ireland,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1999-07-15,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Israel,ctbt,Comprehensive Nuclear-Test-Ban Treaty,,,1996-09-25,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Italy,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1999-02-01,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Jamaica,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2001-11-13,1996-11-11,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Japan,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1997-07-08,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Jordan,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1998-08-25,1996-09-26,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Kazakhstan,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2002-05-14,1996-09-30,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Kenya,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2000-11-30,1996-11-14,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Kiribati,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2000-09-07,2000-09-07,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Kuwait,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2003-05-06,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Kyrgyzstan,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2003-10-02,1996-10-08,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Lao People's Democratic Republic,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2000-10-05,1997-07-30,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Latvia,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2001-11-20,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Lebanon,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2008-11-21,2005-09-16,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Lesotho,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1999-09-14,1996-09-30,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Liberia,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2009-08-17,1996-10-01,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Libya,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2004-01-06,2001-11-13,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Liechtenstein,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2004-09-21,1996-09-27,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Lithuania,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2000-02-07,1996-10-07,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Luxembourg,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1999-05-26,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Madagascar,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2005-09-15,1996-10-09,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Malawi,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2008-11-21,1996-10-09,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Malaysia,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2008-01-17,1998-07-23,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Maldives,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2000-09-07,1997-10-01,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Mali,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1999-08-04,1997-02-18,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Malta,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2001-07-23,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Marshall Islands,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2009-10-28,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Mauritania,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2003-04-30,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Mexico,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1999-10-05,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Micronesia (Federated States of),ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1997-07-25,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Monaco,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1998-12-18,1996-10-01,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Mongolia,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1997-08-08,1996-10-01,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Montenegro,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Succession,2006-10-23,2006-10-23,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Morocco,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2000-04-17,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Mozambique,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2008-11-04,1996-09-26,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Myanmar,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2016-09-21,1996-11-25,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Namibia,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2001-06-29,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Nauru,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2001-11-12,2000-09-08,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Nepal,ctbt,Comprehensive Nuclear-Test-Ban Treaty,,,1996-10-08,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Netherlands (Kingdom of the),ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1999-03-23,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
New Zealand,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1999-03-19,1996-09-27,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Nicaragua,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2000-12-05,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Niger,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2002-09-09,1996-10-03,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Nigeria,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2001-09-27,2000-09-08,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Niue,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2014-03-04,2012-04-09,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
North Macedonia,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2000-03-14,1998-10-29,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Norway,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1999-07-15,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Oman,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2003-06-13,1999-09-23,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Palau,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2007-08-01,2003-08-12,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Panama,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1999-03-23,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Papua New Guinea,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2024-03-13,1996-09-25,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Paraguay,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2001-10-04,1996-09-25,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Peru,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1997-11-12,1996-09-25,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Philippines,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2001-02-23,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Poland,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1999-05-25,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Portugal,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2000-06-26,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Qatar,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1997-03-03,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Republic of Korea,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1999-09-24,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Republic of Moldova,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2007-01-16,1997-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Romania,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1999-10-05,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Russian Federation,ctbt,Comprehensive Nuclear-Test-Ban Treaty,,,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Rwanda,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2004-11-30,2004-11-30,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Samoa,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2002-09-27,1996-10-09,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
San Marino,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2002-03-12,1996-10-07,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Sao Tome and Principe,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2022-09-22,1996-09-26,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Senegal,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1999-06-09,1996-09-26,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Serbia,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2004-05-19,2001-06-08,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Seychelles,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2004-04-13,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Sierra Leone,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2001-09-17,2000-09-08,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Singapore,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2001-11-10,1999-01-14,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Slovakia,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1998-03-03,1996-09-30,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Slovenia,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1999-08-31,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Solomon Islands,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2023-01-20,1996-10-03,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Somalia,ctbt,Comprehensive Nuclear-Test-Ban Treaty,,,2023-09-08,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
South Africa,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1999-03-30,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Spain,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1998-07-31,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Sri Lanka,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2023-07-25,1996-10-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
St. Kitts and Nevis,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2005-04-27,2004-03-23,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
St. Lucia,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2001-04-05,1996-10-04,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
St. Vincent and the Grenadines,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2009-09-23,2009-07-02,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Sudan,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2004-06-10,2004-06-10,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Suriname,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2006-02-07,1997-01-14,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Sweden,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1998-12-02,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Switzerland,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1999-10-01,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Tajikistan,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1998-06-10,1996-10-07,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Thailand,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2018-09-25,1996-11-12,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Timor-Leste,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2022-08-01,2008-09-26,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Togo,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2004-07-02,1996-10-02,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Trinidad and Tobago,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2010-05-26,2009-10-08,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Tunisia,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2004-09-23,1996-10-16,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Türkiye,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2000-02-16,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Turkmenistan,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1998-02-20,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Tuvalu,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2022-03-31,2018-09-25,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Uganda,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2001-03-14,1996-11-07,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
Ukraine,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2001-02-23,1996-09-27,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
United Arab Emirates,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,2000-09-18,1996-09-25,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
United Kingdom of Great Britain and Northern Ireland,ctbt,Comprehensive Nuclear-Test-Ban Treaty,Ratification,1998-04-06,1996-09-24,1996,XXVI-4,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-4&chapter=26&clang=_en
